participant_id,stepOne_Param,stepOneTwo_Param,stepTwoTwo_Param,rewards_Param,stepOneChoice,stepTwoChoice,reward,rewardProbabilities,isHighProbOne,isHighProbTwo,trial_type,trial_index,time_elapsed,internal_node_id
8,"[0,1]","[2,3]","[3,2]","[true,false,true,false]",0,2,True,"[0.25,0.3812582035171239,0.7097541450387376,0.25]",False,True,dawsTwoStep,45,337409,0.0-45.0
8,"[0,1]","[1,0]","[1,0]","[false,true,false,false]",0,1,True,"[0.2535157942934651,0.3955157241173502,0.6862584061709984,0.25]",True,False,dawsTwoStep,46,341652,0.0-46.0
8,"[1,0]","[0,1]","[3,2]","[false,false,true,false]",0,1,False,"[0.2876117059217328,0.39080509646991113,0.6681672163232563,0.25]",True,True,dawsTwoStep,47,346701,0.0-47.0
8,"[0,1]","[0,1]","[3,2]","[false,false,true,false]",0,1,False,"[0.31622254544645745,0.37049210929439985,0.6731172237778097,0.25]",True,True,dawsTwoStep,48,351225,0.0-48.0
8,"[1,0]","[1,0]","[3,2]","[true,true,true,true]",1,2,True,"[0.32319213517199774,0.3638758089146003,0.6673858641361593,0.25]",True,True,dawsTwoStep,49,355845,0.0-49.0
8,"[0,1]","[3,2]","[0,1]","[false,false,true,true]",1,1,False,"[0.31822365762062094,0.35061723184081145,0.6462220863160654,0.32052553150396773]",False,False,dawsTwoStep,50,360442,0.0-50.0
8,"[0,1]","[0,1]","[2,3]","[false,false,true,false]",1,2,True,"[0.2851318348991983,0.37593765896069103,0.6546624483962071,0.309274295960505]",True,True,dawsTwoStep,51,366038,0.0-51.0
8,"[1,0]","[0,1]","[1,0]","[true,false,true,false]",1,1,False,"[0.26914289959288407,0.39532451874239016,0.6191790800675533,0.2924333964318458]",True,False,dawsTwoStep,52,374617,0.0-52.0
8,"[1,0]","[0,1]","[0,1]","[false,true,true,false]",0,1,True,"[0.25,0.3953435343024818,0.627304790627808,0.2730210841471549]",True,False,dawsTwoStep,53,378504,0.0-53.0
8,"[0,1]","[1,0]","[3,2]","[false,false,true,true]",1,2,True,"[0.2667261832177991,0.3563038280369099,0.651116501399235,0.26238971647093673]",True,True,dawsTwoStep,54,385401,0.0-54.0
8,"[0,1]","[0,1]","[2,3]","[false,true,true,false]",1,2,True,"[0.29662508827803774,0.34326919029538877,0.6463215907136455,0.260224416131116]",True,True,dawsTwoStep,55,389699,0.0-55.0
8,"[0,1]","[1,0]","[2,3]","[false,false,true,true]",1,2,True,"[0.31123030281013636,0.39078026641666797,0.6088787647143961,0.25]",True,True,dawsTwoStep,56,394810,0.0-56.0
8,"[0,1]","[2,3]","[3,2]","[false,false,false,true]",1,2,False,"[0.30255296610969645,0.36010525007621325,0.6097959484722898,0.25]",False,True,dawsTwoStep,57,399499,0.0-57.0
8,"[1,0]","[1,0]","[2,3]","[false,false,true,false]",0,1,False,"[0.30643349619817895,0.32037164600858903,0.6312657758634016,0.25]",True,True,dawsTwoStep,58,404383,0.0-58.0
8,"[1,0]","[0,1]","[2,3]","[true,false,true,true]",1,2,True,"[0.3125108078077005,0.3705932899014712,0.5991063108593085,0.25]",True,True,dawsTwoStep,59,409097,0.0-59.0
8,"[0,1]","[2,3]","[1,0]","[true,false,false,false]",1,1,False,"[0.30945713006262454,0.40580238278047465,0.630253724988092,0.25]",False,False,dawsTwoStep,60,416207,0.0-60.0
8,"[1,0]","[1,0]","[1,0]","[false,false,true,false]",0,1,False,"[0.3308765973510522,0.37031503082170897,0.6208058116039872,0.25]",True,False,dawsTwoStep,61,420595,0.0-61.0
8,"[1,0]","[0,1]","[2,3]","[true,true,false,false]",1,2,False,"[0.35321119494217135,0.33983302413051186,0.6661879668208983,0.27590725407205996]",True,True,dawsTwoStep,62,425295,0.0-62.0
8,"[0,1]","[0,1]","[3,2]","[false,false,true,false]",0,0,False,"[0.3176463013263925,0.3083154984589288,0.6892190612385335,0.25]",True,True,dawsTwoStep,63,429157,0.0-63.0
8,"[0,1]","[1,0]","[0,1]","[false,true,true,false]",0,0,False,"[0.27185763216930214,0.3165206378533548,0.70944180423732,0.2643927714800531]",True,False,dawsTwoStep,64,433105,0.0-64.0
8,"[0,1]","[1,0]","[3,2]","[false,false,true,true]",1,2,True,"[0.3011022357118128,0.3353238010728421,0.7185746011463872,0.2617592762522053]",True,True,dawsTwoStep,65,437145,0.0-65.0
8,"[1,0]","[1,0]","[1,0]","[false,true,true,true]",1,1,True,"[0.30659213558836,0.35913243382242804,0.6850418334250251,0.28260593378976534]",True,False,dawsTwoStep,66,442161,0.0-66.0
8,"[0,1]","[0,1]","[3,2]","[false,true,true,false]",1,2,True,"[0.326339165910025,0.3890363844960168,0.6961819273130986,0.27942595591895164]",True,True,dawsTwoStep,67,446504,0.0-67.0
8,"[1,0]","[0,1]","[2,3]","[false,false,false,false]",1,2,False,"[0.3063562633792903,0.4231306046961947,0.6820530933586727,0.29303954222491674]",True,True,dawsTwoStep,68,450942,0.0-68.0
8,"[1,0]","[2,3]","[2,3]","[true,false,true,false]",1,3,False,"[0.32626770147815976,0.43497643377760614,0.6517771995914015,0.30303577829107803]",False,True,dawsTwoStep,69,454799,0.0-69.0
8,"[0,1]","[0,1]","[3,2]","[true,false,true,false]",1,2,True,"[0.340537168010105,0.42198231502938766,0.6734845550200147,0.2910699287039136]",True,True,dawsTwoStep,70,458653,0.0-70.0
8,"[1,0]","[1,0]","[2,3]","[false,true,true,false]",1,2,True,"[0.3081734424062904,0.4117323296013142,0.643228554205288,0.30070952627116687]",True,True,dawsTwoStep,71,464001,0.0-71.0
8,"[1,0]","[3,2]","[3,2]","[false,false,false,false]",1,2,False,"[0.29153761706180076,0.4218758568979991,0.6546446878228604,0.3191113362914945]",False,True,dawsTwoStep,72,468698,0.0-72.0
8,"[1,0]","[0,1]","[2,3]","[true,false,true,false]",0,1,False,"[0.30040403607842103,0.43596768649964196,0.6517765236887918,0.29198188194317914]",True,True,dawsTwoStep,73,474593,0.0-73.0
8,"[1,0]","[3,2]","[2,3]","[true,false,true,false]",0,2,True,"[0.34370944150167276,0.4733682479587248,0.6589220167377954,0.3059181318750238]",False,True,dawsTwoStep,74,479142,0.0-74.0
8,"[0,1]","[1,0]","[3,2]","[false,true,true,false]",1,2,True,"[0.3565846458245286,0.49321912014318,0.700857502057019,0.30290174816058446]",True,True,dawsTwoStep,75,484219,0.0-75.0
8,"[0,1]","[0,1]","[0,1]","[true,false,true,true]",1,1,False,"[0.38285446582630217,0.4898773945855348,0.6816603444739405,0.3178315659804963]",True,False,dawsTwoStep,76,488270,0.0-76.0
8,"[0,1]","[2,3]","[1,0]","[false,false,false,true]",0,2,False,"[0.3711682364143271,0.46784246492938325,0.6744341351415681,0.3237676873398241]",False,False,dawsTwoStep,77,494324,0.0-77.0
8,"[1,0]","[0,1]","[2,3]","[true,false,true,false]",1,2,True,"[0.30108415660755466,0.4776954223628929,0.6642475018856544,0.3218205061329013]",True,True,dawsTwoStep,78,498469,0.0-78.0
8,"[0,1]","[2,3]","[2,3]","[false,false,false,false]",1,2,False,"[0.28096451517249327,0.4679728215767375,0.645963179642305,0.3597250420926206]",False,True,dawsTwoStep,79,503812,0.0-79.0
8,"[0,1]","[0,1]","[0,1]","[true,true,false,true]",0,1,True,"[0.30069528371096876,0.49050636684892335,0.6201531348075273,0.334631632127619]",True,False,dawsTwoStep,80,508092,0.0-80.0
8,"[0,1]","[1,0]","[1,0]","[false,true,false,false]",0,1,True,"[0.31534647289567835,0.5016046897406456,0.6304813569941711,0.33225770237907487]",True,False,dawsTwoStep,81,513035,0.0-81.0
8,"[1,0]","[3,2]","[2,3]","[true,true,true,false]",0,2,True,"[0.3119348308608266,0.4906627408259038,0.6089178471226742,0.3421922211554852]",False,True,dawsTwoStep,82,517357,0.0-82.0
8,"[0,1]","[0,1]","[1,0]","[false,true,true,true]",1,1,True,"[0.29913179559325326,0.49444305796202515,0.5978682536847957,0.37095075759234225]",True,False,dawsTwoStep,83,523827,0.0-83.0
8,"[1,0]","[0,1]","[3,2]","[false,true,false,true]",0,1,True,"[0.2577470336474609,0.44635673238814155,0.6193265001941651,0.3825623809158903]",True,True,dawsTwoStep,84,527700,0.0-84.0
8,"[1,0]","[1,0]","[2,3]","[false,false,false,true]",1,2,False,"[0.3057703382429946,0.35941789010737774,0.6182180282519101,0.3897768886181983]",True,True,dawsTwoStep,85,532909,0.0-85.0
8,"[1,0]","[0,1]","[2,3]","[true,false,true,true]",1,2,True,"[0.2782373816010155,0.3878144990551639,0.6145581056948323,0.3908193933645387]",True,True,dawsTwoStep,86,536552,0.0-86.0
8,"[1,0]","[1,0]","[2,3]","[false,false,true,true]",1,2,True,"[0.2600762778332573,0.3930461476047625,0.6193454363909318,0.3729272972905979]",True,True,dawsTwoStep,87,540124,0.0-87.0
8,"[1,0]","[1,0]","[2,3]","[false,false,true,false]",1,2,True,"[0.30423253053369526,0.39656347977182665,0.6160750929087567,0.38467600120863443]",True,True,dawsTwoStep,88,543882,0.0-88.0
8,"[1,0]","[0,1]","[3,2]","[false,false,true,false]",1,2,True,"[0.29715887552912856,0.36505774598296575,0.6439699773498132,0.36400243793720655]",True,True,dawsTwoStep,89,548761,0.0-89.0
8,"[0,1]","[1,0]","[3,2]","[true,false,true,false]",0,1,False,"[0.31147219725601155,0.38732964445844736,0.6239258623311874,0.37341938679804104]",True,True,dawsTwoStep,90,553109,0.0-90.0
8,"[0,1]","[1,0]","[0,1]","[false,true,true,false]",0,1,True,"[0.3703138248486427,0.3836363959180543,0.6534296074606627,0.4291155876610877]",True,False,dawsTwoStep,91,556418,0.0-91.0
8,"[0,1]","[1,0]","[3,2]","[false,false,true,false]",0,1,False,"[0.38342883384719195,0.34513505155382307,0.6409383605370474,0.4361762837595498]",True,True,dawsTwoStep,92,560065,0.0-92.0
8,"[1,0]","[2,3]","[1,0]","[true,false,false,true]",1,1,False,"[0.4348340201802718,0.31283016458803237,0.6782279465497133,0.48085816146292554]",False,False,dawsTwoStep,93,563607,0.0-93.0
8,"[1,0]","[1,0]","[1,0]","[false,true,false,false]",0,1,True,"[0.3917428665394999,0.32957405788277266,0.6830862939539321,0.46395363769406567]",True,False,dawsTwoStep,94,567022,0.0-94.0
8,"[1,0]","[1,0]","[3,2]","[true,false,true,false]",0,1,False,"[0.37465065846575357,0.3620765612446261,0.6513986938144656,0.47295678995636914]",True,True,dawsTwoStep,95,570385,0.0-95.0
8,"[0,1]","[1,0]","[2,3]","[true,true,true,true]",1,2,True,"[0.3723065286823393,0.36732791947767374,0.6489788140344747,0.4701840686404495]",True,True,dawsTwoStep,96,574104,0.0-96.0
8,"[1,0]","[2,3]","[2,3]","[true,false,false,false]",1,2,False,"[0.3785018016887228,0.35677168391086317,0.6268639888051841,0.4625380721972252]",False,True,dawsTwoStep,97,578226,0.0-97.0
8,"[1,0]","[0,1]","[0,1]","[false,true,false,true]",1,0,False,"[0.3595459120834879,0.3620780551922494,0.6299530256574392,0.5102291158071927]",True,False,dawsTwoStep,98,582125,0.0-98.0
8,"[0,1]","[2,3]","[2,3]","[false,true,true,true]",0,2,True,"[0.33776919287357415,0.32663221387085,0.6038644157474738,0.5320787906216911]",False,True,dawsTwoStep,99,585937,0.0-99.0
8,"[0,1]","[0,1]","[2,3]","[true,false,false,false]",0,1,False,"[0.3290181085536602,0.3298216027630302,0.6011095653296203,0.5297987298733097]",True,True,dawsTwoStep,100,590156,0.0-100.0
8,"[0,1]","[0,1]","[2,3]","[false,true,true,false]",0,1,True,"[0.3376384157603309,0.34553255274472866,0.5622877889180193,0.5405036854470072]",True,True,dawsTwoStep,101,593994,0.0-101.0
8,"[0,1]","[0,1]","[3,2]","[false,false,false,true]",0,1,False,"[0.26594898610660095,0.3736512147033593,0.5501093953309177,0.55608637039094]",True,True,dawsTwoStep,102,597445,0.0-102.0
8,"[0,1]","[1,0]","[2,3]","[true,false,false,true]",1,2,False,"[0.2697501281269724,0.4043897449358473,0.5857700190828011,0.5683947238788876]",True,True,dawsTwoStep,103,601358,0.0-103.0
8,"[1,0]","[2,3]","[1,0]","[false,false,true,false]",0,2,True,"[0.25,0.4069433244766512,0.6046491112175651,0.5687007528076743]",False,False,dawsTwoStep,104,604821,0.0-104.0
8,"[0,1]","[0,1]","[3,2]","[true,true,true,true]",0,1,True,"[0.25,0.38351603119389793,0.6078361289739694,0.595909262604622]",True,True,dawsTwoStep,105,608787,0.0-105.0
8,"[0,1]","[1,0]","[2,3]","[false,true,true,true]",0,1,True,"[0.250791484073485,0.4187468680154175,0.5599485768943525,0.5761456185158282]",True,True,dawsTwoStep,106,613057,0.0-106.0
8,"[1,0]","[2,3]","[2,3]","[true,false,false,true]",0,2,False,"[0.25,0.4446544406673887,0.5639718174671227,0.5730419150669639]",False,True,dawsTwoStep,107,617164,0.0-107.0
8,"[0,1]","[2,3]","[2,3]","[false,false,false,true]",1,2,False,"[0.25,0.471576633790376,0.5664183201820466,0.5464072367489506]",False,True,dawsTwoStep,108,621040,0.0-108.0
8,"[0,1]","[1,0]","[3,2]","[true,false,true,true]",0,1,False,"[0.25,0.45686946317650357,0.5729773596743712,0.5524936217954964]",True,True,dawsTwoStep,109,625000,0.0-109.0
8,"[0,1]","[0,1]","[3,2]","[false,false,false,false]",0,1,False,"[0.25,0.4698053864314192,0.5353439106521687,0.549171555224821]",True,True,dawsTwoStep,110,628964,0.0-110.0
8,"[0,1]","[3,2]","[3,2]","[false,false,true,true]",0,3,True,"[0.2571582397305275,0.453886940448557,0.5524920006444206,0.5568162446661459]",False,True,dawsTwoStep,111,633279,0.0-111.0
8,"[0,1]","[0,1]","[2,3]","[false,false,true,false]",0,0,False,"[0.2666283732889912,0.4459103743239015,0.5051273888751634,0.554407042922401]",True,True,dawsTwoStep,112,637794,0.0-112.0
8,"[0,1]","[3,2]","[2,3]","[false,false,true,true]",1,3,True,"[0.27178052600878133,0.46727413814504704,0.5106271308462745,0.605917899694983]",False,True,dawsTwoStep,113,642204,0.0-113.0
8,"[1,0]","[0,1]","[1,0]","[false,true,false,false]",1,0,False,"[0.25,0.471711719204075,0.5362695719680668,0.5938197807926514]",True,False,dawsTwoStep,114,647908,0.0-114.0
8,"[0,1]","[0,1]","[3,2]","[false,false,false,false]",0,0,False,"[0.25,0.5008970745722233,0.524086221439101,0.5903279248591515]",True,True,dawsTwoStep,115,653286,0.0-115.0
8,"[0,1]","[1,0]","[1,0]","[false,true,false,true]",0,0,False,"[0.26381087776892,0.46187247499713024,0.562910086184251,0.5800673319698472]",True,False,dawsTwoStep,116,656346,0.0-116.0
8,"[0,1]","[0,1]","[3,2]","[true,true,false,true]",1,3,True,"[0.28755198563519796,0.4887141415773378,0.5781534004561389,0.5989893209863593]",True,True,dawsTwoStep,117,660079,0.0-117.0
8,"[0,1]","[3,2]","[2,3]","[false,false,true,true]",1,3,True,"[0.2711304012977818,0.46913800680762424,0.6013058959446606,0.6221313212135825]",False,True,dawsTwoStep,118,664451,0.0-118.0
8,"[0,1]","[1,0]","[2,3]","[false,true,true,true]",1,3,True,"[0.2618070428917793,0.4861747528355103,0.6027363978425343,0.6036357592222595]",True,True,dawsTwoStep,119,668633,0.0-119.0
8,"[1,0]","[0,1]","[1,0]","[true,true,true,true]",1,1,True,"[0.2747410645287502,0.4950895676240959,0.6062973569709496,0.5818308063464042]",True,False,dawsTwoStep,120,677586,0.0-120.0
8,"[0,1]","[1,0]","[2,3]","[true,true,true,false]",1,3,False,"[0.30498323267367655,0.4848085266382932,0.5880411748463792,0.5618078733968728]",True,True,dawsTwoStep,121,682083,0.0-121.0
8,"[0,1]","[1,0]","[0,1]","[false,true,true,true]",0,1,True,"[0.34325458718244206,0.4625002091040842,0.5561075845561463,0.5115357407678014]",True,False,dawsTwoStep,122,689025,0.0-122.0
8,"[1,0]","[3,2]","[3,2]","[false,false,true,false]",1,3,False,"[0.33644969860888024,0.4513478676810996,0.5454016566459443,0.5082460308142593]",False,True,dawsTwoStep,123,696619,0.0-123.0
8,"[0,1]","[1,0]","[2,3]","[false,false,true,true]",0,1,False,"[0.3487546463993291,0.46873059963701985,0.580277607045765,0.5397568538388482]",True,True,dawsTwoStep,124,700990,0.0-124.0
8,"[0,1]","[1,0]","[3,2]","[false,true,true,false]",0,0,False,"[0.3799321562723438,0.46632789999831376,0.6044176692763278,0.5256889640871445]",True,True,dawsTwoStep,125,704110,0.0-125.0
8,"[0,1]","[0,1]","[2,3]","[false,false,true,false]",0,0,False,"[0.35315801174257294,0.47504608778430235,0.6403507494808933,0.5099045753532249]",True,True,dawsTwoStep,126,707534,0.0-126.0
8,"[1,0]","[2,3]","[3,2]","[false,false,true,true]",0,3,True,"[0.3044914446920012,0.45601940256004325,0.6355254239775202,0.507438666891457]",False,True,dawsTwoStep,127,711613,0.0-127.0
8,"[0,1]","[3,2]","[3,2]","[false,false,true,false]",0,3,False,"[0.3098462396982346,0.43872125072950807,0.667790498019482,0.5245555414553439]",False,True,dawsTwoStep,128,715560,0.0-128.0
8,"[1,0]","[0,1]","[1,0]","[true,true,true,true]",0,1,True,"[0.3176393835722329,0.4352002512130537,0.6566879491661156,0.5453395905227553]",True,False,dawsTwoStep,129,721553,0.0-129.0
8,"[0,1]","[1,0]","[2,3]","[false,false,true,false]",1,3,False,"[0.2916609557479236,0.44389550439648434,0.7131710658563044,0.5551532286960167]",True,True,dawsTwoStep,130,726124,0.0-130.0
8,"[1,0]","[3,2]","[3,2]","[false,false,true,true]",0,3,True,"[0.30394769843844216,0.4435281926963728,0.7248482483167442,0.5319042638931906]",False,True,dawsTwoStep,131,730412,0.0-131.0
8,"[1,0]","[1,0]","[2,3]","[false,false,true,true]",0,1,False,"[0.28294553147834367,0.44222127032919895,0.75,0.5640631286943827]",True,True,dawsTwoStep,132,736258,0.0-132.0
8,"[0,1]","[3,2]","[3,2]","[false,false,true,false]",1,2,True,"[0.25,0.4154394690551311,0.75,0.5299232105680832]",False,True,dawsTwoStep,133,746587,0.0-133.0
8,"[0,1]","[2,3]","[2,3]","[true,true,true,true]",1,2,True,"[0.26230026702596687,0.4719260265932985,0.7485420641774034,0.5114825705896584]",False,True,dawsTwoStep,134,750421,0.0-134.0
8,"[1,0]","[1,0]","[3,2]","[false,false,true,true]",0,0,False,"[0.2829168820548593,0.4607545038225139,0.75,0.5198403264944871]",True,True,dawsTwoStep,135,757691,0.0-135.0
8,"[1,0]","[0,1]","[2,3]","[false,false,true,false]",0,1,False,"[0.302234877577692,0.4496401773129392,0.75,0.5400056356766657]",True,True,dawsTwoStep,136,761537,0.0-136.0
8,"[1,0]","[0,1]","[2,3]","[true,false,false,false]",1,2,False,"[0.3165989633279149,0.4568690417989309,0.7273377292350824,0.543413257163297]",True,True,dawsTwoStep,137,766898,0.0-137.0
8,"[1,0]","[3,2]","[0,1]","[false,false,true,true]",1,1,False,"[0.27095056588552874,0.44991949737657233,0.75,0.5729306727214972]",False,False,dawsTwoStep,138,769865,0.0-138.0
8,"[1,0]","[3,2]","[2,3]","[true,false,true,true]",0,3,True,"[0.29835194819517624,0.44491723920417003,0.75,0.5523338917850473]",False,True,dawsTwoStep,139,773512,0.0-139.0
8,"[1,0]","[0,1]","[3,2]","[true,false,false,true]",0,0,True,"[0.2703475736077862,0.42904159507677686,0.7322341820030215,0.5456003416359799]",True,True,dawsTwoStep,140,778963,0.0-140.0
8,"[0,1]","[3,2]","[0,1]","[true,true,false,false]",1,0,True,"[0.25995888537728823,0.4012403403746748,0.7017651818847044,0.5136243918174989]",False,False,dawsTwoStep,141,782917,0.0-141.0
8,"[0,1]","[0,1]","[0,1]","[false,false,true,false]",1,0,False,"[0.25,0.4120087313713554,0.7306777205772007,0.48101379275639145]",True,False,dawsTwoStep,142,787138,0.0-142.0
8,"[0,1]","[0,1]","[0,1]","[false,true,true,false]",1,0,False,"[0.25,0.44198369773687,0.7491960186462335,0.4698133345811948]",True,False,dawsTwoStep,143,791535,0.0-143.0
8,"[1,0]","[1,0]","[2,3]","[false,false,true,false]",0,1,False,"[0.25,0.47511299483392305,0.75,0.5121050439012129]",True,True,dawsTwoStep,144,802844,0.0-144.0
8,"[0,1]","[2,3]","[1,0]","[false,true,false,true]",0,3,True,"[0.25,0.4969573279694993,0.75,0.5401285624731955]",False,False,dawsTwoStep,145,807415,0.0-145.0
8,"[0,1]","[3,2]","[2,3]","[true,false,true,true]",0,3,True,"[0.25,0.5113612089170021,0.74607340579654,0.5020622530840959]",False,True,dawsTwoStep,146,811654,0.0-146.0
8,"[0,1]","[1,0]","[2,3]","[true,false,true,true]",0,0,True,"[0.2521058976656845,0.4689764958481706,0.7449795540778184,0.5451479737913891]",True,True,dawsTwoStep,147,815852,0.0-147.0
8,"[0,1]","[2,3]","[3,2]","[false,true,true,true]",0,3,True,"[0.29125869028293105,0.47039602544868275,0.7094158830102746,0.5744708037744759]",False,True,dawsTwoStep,148,819414,0.0-148.0
8,"[0,1]","[1,0]","[3,2]","[false,true,true,true]",0,0,False,"[0.3365021620461285,0.49033552182604784,0.7278075500298489,0.5823430558228276]",True,True,dawsTwoStep,149,823424,0.0-149.0
8,"[1,0]","[2,3]","[2,3]","[false,true,false,false]",0,3,False,"[0.3492042560506998,0.5581630700148525,0.7181269995506014,0.5624327464381176]",False,True,dawsTwoStep,150,828901,0.0-150.0
8,"[1,0]","[1,0]","[3,2]","[true,false,true,false]",1,3,False,"[0.3256150513513263,0.5577488730387802,0.7436510356291876,0.5714727869516417]",True,True,dawsTwoStep,151,832514,0.0-151.0
8,"[0,1]","[2,3]","[1,0]","[false,true,true,false]",0,3,False,"[0.3601673612696754,0.5853931638764698,0.75,0.5742654525780221]",False,False,dawsTwoStep,152,836386,0.0-152.0
8,"[1,0]","[1,0]","[3,2]","[true,true,false,false]",1,2,False,"[0.41534622338517435,0.583701174652306,0.7376708852889751,0.5793192965133598]",True,True,dawsTwoStep,153,840122,0.0-153.0
8,"[1,0]","[2,3]","[0,1]","[false,true,true,true]",1,1,True,"[0.4682810644609424,0.565887079577874,0.7391345719163949,0.5792614464211643]",False,False,dawsTwoStep,154,843955,0.0-154.0
8,"[1,0]","[1,0]","[3,2]","[true,true,true,true]",1,3,True,"[0.4781818320947347,0.5567567516969102,0.75,0.5580059663320416]",True,True,dawsTwoStep,155,849305,0.0-155.0
8,"[1,0]","[3,2]","[0,1]","[false,false,true,true]",1,1,False,"[0.4654866966940896,0.5285600774979614,0.7204160659841415,0.5974364766362856]",False,False,dawsTwoStep,156,859191,0.0-156.0
8,"[0,1]","[2,3]","[1,0]","[true,false,true,false]",0,3,False,"[0.4724362296860701,0.5401600267291636,0.6951070264710955,0.5895000877096132]",False,False,dawsTwoStep,157,864090,0.0-157.0
8,"[1,0]","[0,1]","[2,3]","[true,false,false,false]",1,2,False,"[0.45109540598662834,0.5419437516246156,0.6702188809937848,0.5870178110285329]",True,True,dawsTwoStep,158,874324,0.0-158.0
8,"[0,1]","[0,1]","[0,1]","[false,true,true,true]",0,1,True,"[0.4325263512659736,0.5772241608464856,0.6798040872938039,0.5696010883568864]",True,False,dawsTwoStep,159,877371,0.0-159.0
8,"[0,1]","[1,0]","[1,0]","[false,true,false,false]",0,0,False,"[0.4600426326207293,0.571648981084971,0.6536431431523095,0.5615130599805607]",True,False,dawsTwoStep,160,881292,0.0-160.0
8,"[1,0]","[0,1]","[2,3]","[true,true,true,false]",0,0,True,"[0.5203873635100087,0.5699277847845384,0.6693689615459192,0.6199381891133022]",True,True,dawsTwoStep,161,886310,0.0-161.0
8,"[0,1]","[1,0]","[3,2]","[true,true,true,true]",0,0,True,"[0.5026148093115385,0.5588610510931032,0.6892167928896585,0.6187423764367942]",True,True,dawsTwoStep,162,890423,0.0-162.0
8,"[1,0]","[2,3]","[2,3]","[false,true,true,false]",1,3,False,"[0.5088154030408197,0.5715147852550783,0.6328396119030625,0.5745258561887873]",False,True,dawsTwoStep,163,894556,0.0-163.0
8,"[1,0]","[0,1]","[3,2]","[true,false,false,false]",0,0,True,"[0.5068150598186257,0.5591426536521521,0.6776031459542584,0.5628360908047053]",True,True,dawsTwoStep,164,898592,0.0-164.0
8,"[0,1]","[2,3]","[2,3]","[false,true,true,true]",0,3,True,"[0.513457589936356,0.5776010884621181,0.6935119029564751,0.5596649262972594]",False,True,dawsTwoStep,165,903570,0.0-165.0
8,"[1,0]","[0,1]","[0,1]","[false,true,false,false]",0,0,False,"[0.4946768347479995,0.5731698792275765,0.6832277306587027,0.5431333847946516]",True,False,dawsTwoStep,166,907503,0.0-166.0
8,"[0,1]","[3,2]","[3,2]","[false,true,false,false]",0,3,False,"[0.47060380187160833,0.5561889760017085,0.6830658392776368,0.538958341409451]",False,True,dawsTwoStep,167,911433,0.0-167.0
8,"[1,0]","[0,1]","[2,3]","[true,true,true,false]",0,0,True,"[0.48196913811171743,0.5590159530809703,0.6756333562178035,0.5311781759023785]",True,True,dawsTwoStep,168,919699,0.0-168.0
8,"[1,0]","[3,2]","[2,3]","[true,false,true,false]",0,3,False,"[0.46174858700828525,0.5750017136722569,0.7178517047899039,0.5451756559446734]",False,True,dawsTwoStep,169,923986,0.0-169.0
8,"[1,0]","[3,2]","[1,0]","[false,true,true,false]",0,2,True,"[0.48527960453997215,0.5734059579816216,0.75,0.5834849390368112]",False,False,dawsTwoStep,170,927200,0.0-170.0
8,"[1,0]","[0,1]","[3,2]","[false,true,true,true]",0,0,False,"[0.455322662232002,0.5894133423916526,0.7386123382825671,0.5607409453464097]",True,True,dawsTwoStep,171,931238,0.0-171.0
8,"[1,0]","[2,3]","[2,3]","[false,false,false,false]",0,3,False,"[0.4692400139443315,0.5919720421938843,0.7447699243708861,0.5718140821613101]",False,True,dawsTwoStep,172,934848,0.0-172.0
8,"[0,1]","[0,1]","[2,3]","[false,false,true,false]",1,2,True,"[0.44449921253739205,0.5818726649360763,0.7472726674909569,0.5430389923736161]",True,True,dawsTwoStep,173,941065,0.0-173.0
8,"[1,0]","[1,0]","[1,0]","[false,true,true,true]",1,1,True,"[0.43613864342742753,0.5630947077668176,0.6884620384622235,0.5280641955752642]",True,False,dawsTwoStep,174,945874,0.0-174.0
8,"[0,1]","[3,2]","[2,3]","[false,true,true,true]",1,2,True,"[0.42535566912371475,0.4981823146219706,0.6502467051027274,0.5395280531653291]",False,True,dawsTwoStep,175,950897,0.0-175.0
8,"[1,0]","[1,0]","[3,2]","[false,true,false,true]",1,2,False,"[0.4015511855344783,0.496097744517976,0.6519063186098275,0.5917900332944013]",True,True,dawsTwoStep,176,955130,0.0-176.0
8,"[1,0]","[1,0]","[3,2]","[true,true,true,true]",0,1,True,"[0.4008350453336478,0.5518661838912529,0.6698144763263658,0.5772941139743942]",True,True,dawsTwoStep,177,961410,0.0-177.0
8,"[1,0]","[0,1]","[0,1]","[true,true,true,false]",0,1,True,"[0.4166530090469072,0.5174398518496229,0.6586888703200227,0.5757240630249653]",True,False,dawsTwoStep,178,965340,0.0-178.0
8,"[1,0]","[0,1]","[3,2]","[false,true,false,true]",0,1,True,"[0.4618327597758037,0.512139728010892,0.654275763045249,0.5891039430043294]",True,True,dawsTwoStep,179,969975,0.0-179.0
8,"[1,0]","[0,1]","[0,1]","[false,false,false,false]",0,1,False,"[0.4346461667639543,0.48756108168426804,0.6775365362450926,0.5730826606386132]",True,False,dawsTwoStep,180,973683,0.0-180.0
8,"[1,0]","[0,1]","[3,2]","[true,false,false,true]",0,0,True,"[0.3969182973712459,0.461196410630907,0.6759200875199284,0.5644753074434488]",True,True,dawsTwoStep,181,977211,0.0-181.0
8,"[1,0]","[0,1]","[2,3]","[false,false,true,true]",0,0,False,"[0.3778750449122867,0.4630726086378468,0.6816568698774841,0.5699714164425933]",True,True,dawsTwoStep,182,980690,0.0-182.0
